//CoDeSys Mapping Export V1.2;;;;;
//Mapped variable;//Parameter name @ counter in device;//Unit;//Description;//IEC address;//Device name
//Important: change only first, third or fourth column in Excel or add variable name before first ;;;;;
;Верхняя граница@12;ед. изм.;Для унифицированных сигналов тока или напряжения;%QD79;MV210_102_1
;Нижняя граница@12;ед. изм.;Для унифицированных сигналов тока или напряжения;%QD80;MV210_102_1
;Постоянная времени фильтра@12;с;;%QW162;MV210_102_1
Application.GVL_PLC.A02_MV210_102.NewSettings[6];Вход 6 (запись);;См. структуру FAST_ANALOG_SENSOR_SETTINGS в библиотеке Mx210 Assistant;%QD82;MV210_102_1
;Тип датчика@13;;См. перечисление FAST_ANALOG_SENSORS в библиотеке Mx210 Assistant;%QB328;MV210_102_1
;Полоса фильтра@13;;Полоса пропускания для фильтра нижних частот;%QB329;MV210_102_1
;Сдвиг характеристики@13;;Величина смещения измеренного значения;%QD83;MV210_102_1
;Наклон характеристики@13;;Коэффициент масштабирования смещенного значения;%QD84;MV210_102_1
;Верхняя граница@13;ед. изм.;Для унифицированных сигналов тока или напряжения;%QD85;MV210_102_1
;Нижняя граница@13;ед. изм.;Для унифицированных сигналов тока или напряжения;%QD86;MV210_102_1
;Постоянная времени фильтра@13;с;;%QW174;MV210_102_1
Application.GVL_PLC.A02_MV210_102.NewSettings[7];Вход 7 (запись);;См. структуру FAST_ANALOG_SENSOR_SETTINGS в библиотеке Mx210 Assistant;%QD88;MV210_102_1
;Тип датчика@14;;См. перечисление FAST_ANALOG_SENSORS в библиотеке Mx210 Assistant;%QB352;MV210_102_1
;Полоса фильтра@14;;Полоса пропускания для фильтра нижних частот;%QB353;MV210_102_1
;Сдвиг характеристики@14;;Величина смещения измеренного значения;%QD89;MV210_102_1
;Наклон характеристики@14;;Коэффициент масштабирования смещенного значения;%QD90;MV210_102_1
;Верхняя граница@14;ед. изм.;Для унифицированных сигналов тока или напряжения;%QD91;MV210_102_1
;Нижняя граница@14;ед. изм.;Для унифицированных сигналов тока или напряжения;%QD92;MV210_102_1
;Постоянная времени фильтра@14;с;;%QW186;MV210_102_1
Application.GVL_PLC.A02_MV210_102.NewSettings[8];Вход 8 (запись);;См. структуру FAST_ANALOG_SENSOR_SETTINGS в библиотеке Mx210 Assistant;%QD94;MV210_102_1
;Тип датчика@15;;См. перечисление FAST_ANALOG_SENSORS в библиотеке Mx210 Assistant;%QB376;MV210_102_1
;Полоса фильтра@15;;Полоса пропускания для фильтра нижних частот;%QB377;MV210_102_1
;Сдвиг характеристики@15;;Величина смещения измеренного значения;%QD95;MV210_102_1
;Наклон характеристики@15;;Коэффициент масштабирования смещенного значения;%QD96;MV210_102_1
;Верхняя граница@15;ед. изм.;Для унифицированных сигналов тока или напряжения;%QD97;MV210_102_1
;Нижняя граница@15;ед. изм.;Для унифицированных сигналов тока или напряжения;%QD98;MV210_102_1
;Постоянная времени фильтра@15;с;;%QW198;MV210_102_1
Application.GVL_PLC.A02_MV210_102.Ch[1];Вход 1;;См. структуру ANALOG_SENSOR_VALUE в библиотеке Mx210 Assistant;%ID114;MV210_102_1
;Значение;;;%ID114;MV210_102_1
;Циклическое время;;;%IW230;MV210_102_1
;Код статуса;;См. перечисление ANALOG_SENSOR_ERRORS в библиотеке Mx210 Assistant;%IB462;MV210_102_1
Application.GVL_PLC.A02_MV210_102.Ch[2];Вход 2;;См. структуру ANALOG_SENSOR_VALUE в библиотеке Mx210 Assistant;%ID116;MV210_102_1
;Значение@1;;;%ID116;MV210_102_1
;Циклическое время@1;;;%IW234;MV210_102_1
;Код статуса@1;;См. перечисление ANALOG_SENSOR_ERRORS в библиотеке Mx210 Assistant;%IB470;MV210_102_1
Application.GVL_PLC.A02_MV210_102.Ch[3];Вход 3;;См. структуру ANALOG_SENSOR_VALUE в библиотеке Mx210 Assistant;%ID118;MV210_102_1
;Значение@2;;;%ID118;MV210_102_1
;Циклическое время@2;;;%IW238;MV210_102_1
;Код статуса@2;;См. перечисление ANALOG_SENSOR_ERRORS в библиотеке Mx210 Assistant;%IB478;MV210_102_1
Application.GVL_PLC.A02_MV210_102.Ch[4];Вход 4;;См. структуру ANALOG_SENSOR_VALUE в библиотеке Mx210 Assistant;%ID120;MV210_102_1
;Значение@3;;;%ID120;MV210_102_1
;Циклическое время@3;;;%IW242;MV210_102_1
;Код статуса@3;;См. перечисление ANALOG_SENSOR_ERRORS в библиотеке Mx210 Assistant;%IB486;MV210_102_1
Application.GVL_PLC.A02_MV210_102.Ch[5];Вход 5;;См. структуру ANALOG_SENSOR_VALUE в библиотеке Mx210 Assistant;%ID122;MV210_102_1
;Значение@4;;;%ID122;MV210_102_1
;Циклическое время@4;;;%IW246;MV210_102_1
;Код статуса@4;;См. перечисление ANALOG_SENSOR_ERRORS в библиотеке Mx210 Assistant;%IB494;MV210_102_1
Application.GVL_PLC.A02_MV210_102.Ch[6];Вход 6;;См. структуру ANALOG_SENSOR_VALUE в библиотеке Mx210 Assistant;%ID124;MV210_102_1
;Значение@5;;;%ID124;MV210_102_1
;Циклическое время@5;;;%IW250;MV210_102_1
;Код статуса@5;;См. перечисление ANALOG_SENSOR_ERRORS в библиотеке Mx210 Assistant;%IB502;MV210_102_1
Application.GVL_PLC.A02_MV210_102.Ch[7];Вход 7;;См. структуру ANALOG_SENSOR_VALUE в библиотеке Mx210 Assistant;%ID126;MV210_102_1
;Значение@6;;;%ID126;MV210_102_1
;Циклическое время@6;;;%IW254;MV210_102_1
;Код статуса@6;;См. перечисление ANALOG_SENSOR_ERRORS в библиотеке Mx210 Assistant;%IB510;MV210_102_1
Application.GVL_PLC.A02_MV210_102.Ch[8];Вход 8;;См. структуру ANALOG_SENSOR_VALUE в библиотеке Mx210 Assistant;%ID128;MV210_102_1
;Значение@7;;;%ID128;MV210_102_1
;Циклическое время@7;;;%IW258;MV210_102_1
;Код статуса@7;;См. перечисление ANALOG_SENSOR_ERRORS в библиотеке Mx210 Assistant;%IB518;MV210_102_1
;;;Канал для того, чтобы в мастере срабатывал IoDrvWriteOutputs, без этого не сработает опрос по команде \ восстановлению связи;%QX400.0;MV210_102_2
Application.GVL_PLC.A03_MV210_102.Exclude;Исключить модуль из опроса;;FALSE - включен, TRUE - выключен;%QX404.0;MV210_102_2
Application.GVL_PLC.A03_MV210_102.Error;Флаг ошибки;;Признак ошибки опроса модуля;%IX520.0;MV210_102_2
Application.GVL_PLC.A03_MV210_102.WriteSettings;Записать настройки;;По переднему фронту;%QX404.1;MV210_102_2
Application.GVL_PLC.A03_MV210_102.ReadSettings;Прочитать настройки;;По переднему фронту;%QX404.2;MV210_102_2
Application.GVL_PLC.A03_MV210_102.OldSettings[1];Вход 1 (чтение);;См. структуру FAST_ANALOG_SENSOR_SETTINGS в библиотеке Mx210 Assistant;%ID131;MV210_102_2
