folder_title;parent_title;foldertype;parentqueueSize;parentdiscardOldest;parentsamplingInterval;title;devpropname;r;calc;w;calc_out;chan;dataType;accessLevel;objectId;did;prop;cslink;csdid;csprop;;ChosePLC
;Fan2;;;;;bTurnedOn;bTurnedOn;1;;0;;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Air.Fan2.bTurnedOn";Boolean;Read Write;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Air.Fan2";d0152;bTurnedOn;;;;;
;Fan2;;;;;bStart;bStart;1;;0;;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Air.Fan2.bStart";Boolean;Read Write;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Air.Fan2";d0152;bStart;;;;;
;Fan2;;;;;bOffManual;bOffManual;1;;1;;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Air.Fan2.bOffManual";Boolean;Read Write;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Air.Fan2";d0152;bOffManual;;;;;
;Fan2;;;;;bBlockOffOut;bBlockOffOut;1;;0;;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Air.Fan2.bBlockOffOut";Boolean;Read Write;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Air.Fan2";d0152;bBlockOffOut;;;;;
;Fan2;;;;;bAuto;bAuto;1;;1;;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Air.Fan2.bAuto";Boolean;Read Write;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Air.Fan2";d0152;bAuto;;;;;
;Fan2;;;;;bBlockOnOut;bBlockOnOut;1;;0;;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Air.Fan2.bBlockOnOut";Boolean;Read Write;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Air.Fan2";d0152;bBlockOnOut;;;;;
;Fan2;;;;;bTurnedOff;bTurnedOff;1;;0;;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Air.Fan2.bTurnedOff";Boolean;Read Write;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Air.Fan2";d0152;bTurnedOff;;;;;
;Fan2;;;;;bOnManual;bOnManual;1;;1;;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Air.Fan2.bOnManual";Boolean;Read Write;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Air.Fan2";d0152;bOnManual;;;;;
;Fan2;;;;;bErrorCantControl;bErrorCantControl;1;;1;;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Air.Fan2.bErrorCantControl";Boolean;Read Write;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Air.Fan2";d0152;bErrorCantControl;;;;;
Gas;ALL;;;;;;;;;;;;;;;;;;;;;
;Gas;;;;;bP_HH;bP_HH;1;;0;;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Gas.bP_HH";Boolean;Read Write;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Gas";d1172;bP_HH;;;;d1172;
;Gas;;;;;bP_LL;bP_LL;1;;0;;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Gas.bP_LL";Boolean;Read Write;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Gas";d1173;bP_LL;;;;d1173;
_PAfterReg;Gas;;;;;;;;;;;;;;;;;;;;d0009;
;_PAfterReg;;;;;fNormValue;fNormValue;1;;0;;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Gas._PAfterReg.fNormValue";Float;Read Write;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Gas._PAfterReg";d0009;fNormValue;;;;;
;_PAfterReg;;;;;fInValue;fInValue;1;;0;;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Gas._PAfterReg.fInValue";Float;Read Write;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Gas._PAfterReg";d0009;fInValue;;;;;
;_PAfterReg;;;;;fNormL;fNormL;1;;1;;"ns=4;s=|var|PLC210 OPC-UA.Application.PersistentVars.stAllAiChannelParams.Gas_fPAfterReg.fNormL";Float;Read Write;"ns=4;s=|var|PLC210 OPC-UA.Application.PersistentVars.stAllAiChannelParams.Gas_fPAfterReg";d0009;fNormL;;;;;
;_PAfterReg;;;;;fNormH;fNormH;1;;1;;"ns=4;s=|var|PLC210 OPC-UA.Application.PersistentVars.stAllAiChannelParams.Gas_fPAfterReg.fNormH";Float;Read Write;"ns=4;s=|var|PLC210 OPC-UA.Application.PersistentVars.stAllAiChannelParams.Gas_fPAfterReg";d0009;fNormH;;;;;
;_PAfterReg;;;;;fTFilter;fTFilter;1;;1;;"ns=4;s=|var|PLC210 OPC-UA.Application.PersistentVars.stAllAiChannelParams.Gas_fPAfterReg.fTFilter";Float;Read Write;"ns=4;s=|var|PLC210 OPC-UA.Application.PersistentVars.stAllAiChannelParams.Gas_fPAfterReg";d0009;fTFilter;;;;;
;_PAfterReg;;;;;bSimulation;bSimulation;1;;1;;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Gas._PAfterReg.bSimulation";Boolean;Read Write;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Gas._PAfterReg";d0009;bSimulation;;;;;
;_PAfterReg;;;;;fSimulValue;fSimulValue;1;;1;;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Gas._PAfterReg.fSimulValue";Float;Read Write;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Gas._PAfterReg";d0009;fSimulValue;;;;;
_PD;Gas;;;;;;;;;;;;;;;;;;;;d0013;
;_PD;;;;;fNormValue;fNormValue;1;;0;;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Gas._PD.fNormValue";Float;Read Write;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Gas._PD";d0013;fNormValue;;;;;
;_PD;;;;;fInValue;fInValue;1;;0;;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Gas._PD.fInValue";Float;Read Write;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Gas._PD";d0013;fInValue;;;;;
;_PD;;;;;fNormL;fNormL;1;;1;;"ns=4;s=|var|PLC210 OPC-UA.Application.PersistentVars.stAllAiChannelParams.Gas_fPD.fNormL";Float;Read Write;"ns=4;s=|var|PLC210 OPC-UA.Application.PersistentVars.stAllAiChannelParams.Gas_fPD";d0013;fNormL;;;;;
;_PD;;;;;fNormH;fNormH;1;;1;;"ns=4;s=|var|PLC210 OPC-UA.Application.PersistentVars.stAllAiChannelParams.Gas_fPD.fNormH";Float;Read Write;"ns=4;s=|var|PLC210 OPC-UA.Application.PersistentVars.stAllAiChannelParams.Gas_fPD";d0013;fNormH;;;;;
;_PD;;;;;fTFilter;fTFilter;1;;1;;"ns=4;s=|var|PLC210 OPC-UA.Application.PersistentVars.stAllAiChannelParams.Gas_fPD.fTFilter";Float;Read Write;"ns=4;s=|var|PLC210 OPC-UA.Application.PersistentVars.stAllAiChannelParams.Gas_fPD";d0013;fTFilter;;;;;
;_PD;;;;;bSimulation;bSimulation;1;;1;;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Gas._PD.bSimulation";Boolean;Read Write;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Gas._PD";d0013;bSimulation;;;;;
;_PD;;;;;fSimulValue;fSimulValue;1;;1;;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Gas._PD.fSimulValue";Float;Read Write;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Gas._PD";d0013;fSimulValue;;;;;
_PBeforeReg;Gas;;;;;;;;;;;;;;;;;;;;d0014;
;_PBeforeReg;;;;;fNormValue;fNormValue;1;;0;;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Gas._PBeforeReg.fNormValue";Float;Read Write;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Gas._PBeforeReg";d0014;fNormValue;;;;;
;_PBeforeReg;;;;;fInValue;fInValue;1;;0;;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Gas._PBeforeReg.fInValue";Float;Read Write;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Gas._PBeforeReg";d0014;fInValue;;;;;
;_PBeforeReg;;;;;fNormL;fNormL;1;;1;;"ns=4;s=|var|PLC210 OPC-UA.Application.PersistentVars.stAllAiChannelParams.Gas_fPBeforeReg.fNormL";Float;Read Write;"ns=4;s=|var|PLC210 OPC-UA.Application.PersistentVars.stAllAiChannelParams.Gas_fPBeforeReg";d0014;fNormL;;;;;
;_PBeforeReg;;;;;fNormH;fNormH;1;;1;;"ns=4;s=|var|PLC210 OPC-UA.Application.PersistentVars.stAllAiChannelParams.Gas_fPBeforeReg.fNormH";Float;Read Write;"ns=4;s=|var|PLC210 OPC-UA.Application.PersistentVars.stAllAiChannelParams.Gas_fPBeforeReg";d0014;fNormH;;;;;
;_PBeforeReg;;;;;fTFilter;fTFilter;1;;1;;"ns=4;s=|var|PLC210 OPC-UA.Application.PersistentVars.stAllAiChannelParams.Gas_fPBeforeReg.fTFilter";Float;Read Write;"ns=4;s=|var|PLC210 OPC-UA.Application.PersistentVars.stAllAiChannelParams.Gas_fPBeforeReg";d0014;fTFilter;;;;;
;_PBeforeReg;;;;;bSimulation;bSimulation;1;;1;;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Gas._PBeforeReg.bSimulation";Boolean;Read Write;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Gas._PBeforeReg";d0014;bSimulation;;;;;
;_PBeforeReg;;;;;fSimulValue;fSimulValue;1;;1;;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Gas._PBeforeReg.fSimulValue";Float;Read Write;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Gas._PBeforeReg";d0014;fSimulValue;;;;;
;_PBeforeReg;;;;;bSimulation;bSimulation;1;;1;;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg._PBeforeReg._PBeforeReg.bSimulation";Boolean;Read Write;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg._PBeforeReg._PBeforeReg";d0014;bSimulation;;;;;
;_PBeforeReg;;;;;fSimulValue;fSimulValue;1;;1;;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg._PBeforeReg._PBeforeReg.fSimulValue";Float;Read Write;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg._PBeforeReg._PBeforeReg";d0014;fSimulValue;;;;;
_CH4;Gas;;;;;;;;;;;;;;;;;;;;d0017;
;_CH4;;;;;fNormValue;fNormValue;1;;0;;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Gas._CH4.fNormValue";Float;Read Write;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Gas._CH4";d0017;fNormValue;;;;;
;_CH4;;;;;fInValue;fInValue;1;;0;;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Gas._CH4.fInValue";Float;Read Write;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Gas._CH4";d0017;fInValue;;;;;
;_CH4;;;;;fNormL;fNormL;1;;1;;"ns=4;s=|var|PLC210 OPC-UA.Application.PersistentVars.stAllAiChannelParams.Gas_fCH4.fNormL";Float;Read Write;"ns=4;s=|var|PLC210 OPC-UA.Application.PersistentVars.stAllAiChannelParams.Gas_fCH4";d0017;fNormL;;;;;
;_CH4;;;;;fNormH;fNormH;1;;1;;"ns=4;s=|var|PLC210 OPC-UA.Application.PersistentVars.stAllAiChannelParams.Gas_fCH4.fNormH";Float;Read Write;"ns=4;s=|var|PLC210 OPC-UA.Application.PersistentVars.stAllAiChannelParams.Gas_fCH4";d0017;fNormH;;;;;
;_CH4;;;;;fTFilter;fTFilter;1;;1;;"ns=4;s=|var|PLC210 OPC-UA.Application.PersistentVars.stAllAiChannelParams.Gas_fCH4.fTFilter";Float;Read Write;"ns=4;s=|var|PLC210 OPC-UA.Application.PersistentVars.stAllAiChannelParams.Gas_fCH4";d0017;fTFilter;;;;;
;_CH4;;;;;bSimulation;bSimulation;1;;1;;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Gas._CH4.bSimulation";Boolean;Read Write;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Gas._CH4";d0017;bSimulation;;;;;
;_CH4;;;;;fSimulValue;fSimulValue;1;;1;;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Gas._CH4.fSimulValue";Float;Read Write;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Gas._CH4";d0017;fSimulValue;;;;;
_T;Gas;;;;;;;;;;;;;;;;;;;;d0021;
;_T;;;;;fNormValue;fNormValue;1;;0;;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Gas._T.fNormValue";Float;Read Write;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Gas._T";d0021;fNormValue;;;;;
;_T;;;;;bSimulation;bSimulation;1;;1;;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Gas._T.bSimulation";Boolean;Read Write;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Gas._T";d0021;bSimulation;;;;;
;_T;;;;;fSimulValue;fSimulValue;1;;1;;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Gas._T.fSimulValue";Float;Read Write;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Gas._T";d0021;fSimulValue;;;;;
_F;Gas;;;;;;;;;;;;;;;;;;;;d1203;
;_F;;;;;fNormValue;fNormValue;1;;0;;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Gas._F.fNormValue";Float;Read Write;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Gas._F";d1203;fNormValue;;;;;
;_F;;;;;bSimulation;bSimulation;1;;1;;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Gas._F.bSimulation";Boolean;Read Write;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Gas._F";d1203;bSimulation;;;;;
;_F;;;;;fSimulValue;fSimulValue;1;;1;;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Gas._F.fSimulValue";Float;Read Write;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Gas._F";d1203;fSimulValue;;;;;
DamperReg;Gas;;;;;;;;;;;;;;;;;;;;d1030;
;DamperReg;;;;;bH;bH;1;;0;;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Gas.DamperReg.bH";Boolean;Read Write;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Gas.DamperReg";d1030;bH;;;;;
;DamperReg;;;;;bL;bL;1;;0;;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Gas.DamperReg.bL";Boolean;Read Write;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Gas.DamperReg";d1030;bL;;;;;
;DamperReg;;;;;bClose;bClose;1;;0;;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Gas.DamperReg.bClose";Boolean;Read Write;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Gas.DamperReg";d1030;bClose;;;;;
;DamperReg;;;;;bOpen;bOpen;1;;0;;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Gas.DamperReg.bOpen";Boolean;Read Write;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Gas.DamperReg";d1030;bOpen;;;;;
;DamperReg;;;;;bOpenManual;bOpenManual;1;;1;;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Gas.DamperReg.bOpenManual";Boolean;Read Write;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Gas.DamperReg";d1030;bOpenManual;;;;;
;DamperReg;;;;;bCloseManual;bCloseManual;1;;1;;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Gas.DamperReg.bCloseManual";Boolean;Read Write;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Gas.DamperReg";d1030;bCloseManual;;;;;
;DamperReg;;;;;bAuto;bAuto;1;;1;;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Gas.DamperReg.bAuto";Boolean;Read Write;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Gas.DamperReg";d1030;bAuto;;;;;
;DamperReg;;;;;bBlockOpenOut;bBlockOpenOut;1;;0;;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Gas.DamperReg.bBlockOpenOut";Boolean;Read Write;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Gas.DamperReg";d1030;bBlockOpenOut;;;;;
;DamperReg;;;;;bBlockCloseOut;bBlockCloseOut;1;;0;;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Gas.DamperReg.bBlockCloseOut";Boolean;Read Write;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Gas.DamperReg";d1030;bBlockCloseOut;;;;;
;DamperReg;;;;;State;State;1;;0;;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Gas.DamperReg.State";String;Read Write;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Gas.DamperReg";d1030;State;;;;;
fPosition;DamperReg;;;;;;;;;;;;;;;;;;;;d0010;
;fPosition;;;;;fNormValue;fNormValue;1;;0;;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Gas.DamperReg.fPosition.fNormValue";Float;Read Write;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Gas.DamperReg.fPosition";d0010;fNormValue;;;;;
;fPosition;;;;;fInValue;fInValue;1;;0;;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Gas.DamperReg.fPosition.fInValue";Float;Read Write;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Gas.DamperReg.fPosition";d0010;fInValue;;;;;
;fPosition;;;;;fNormL;fNormL;1;;1;;"ns=4;s=|var|PLC210 OPC-UA.Application.PersistentVars.stAllAiChannelParams.Gas_DamperReg_fPosition.fNormL";Float;Read Write;"ns=4;s=|var|PLC210 OPC-UA.Application.PersistentVars.stAllAiChannelParams.Gas_DamperReg_fPosition";d0010;fNormL;;;;;
;fPosition;;;;;fNormH;fNormH;1;;1;;"ns=4;s=|var|PLC210 OPC-UA.Application.PersistentVars.stAllAiChannelParams.Gas_DamperReg_fPosition.fNormH";Float;Read Write;"ns=4;s=|var|PLC210 OPC-UA.Application.PersistentVars.stAllAiChannelParams.Gas_DamperReg_fPosition";d0010;fNormH;;;;;
;fPosition;;;;;fTFilter;fTFilter;1;;1;;"ns=4;s=|var|PLC210 OPC-UA.Application.PersistentVars.stAllAiChannelParams.Gas_DamperReg_fPosition.fTFilter";Float;Read Write;"ns=4;s=|var|PLC210 OPC-UA.Application.PersistentVars.stAllAiChannelParams.Gas_DamperReg_fPosition";d0010;fTFilter;;;;;
Gate;Gas;;;;;;;;;;;;;;;;;;;;d1026;
;Gate;;;;;bMoving;bMoving;1;;0;;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Gas.Gate.bMoving";Boolean;Read Write;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Gas.Gate";d1026;bMoving;;;;;
;Gate;;;;;bClose;bClose;1;;0;;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Gas.Gate.bClose";Boolean;Read Write;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Gas.Gate";d1026;bClose;;;;;
;Gate;;;;;bOpen;bOpen;1;;0;;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Gas.Gate.bOpen";Boolean;Read Write;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Gas.Gate";d1026;bOpen;;;;;
;Gate;;;;;bOpenPermission;bOpenPermission;1;;1;;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Gas.Gate.bOpenPermission";Boolean;Read Write;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Gas.Gate";d1026;bOpenPermission;;;;;
;Gate;;;;;bNH;bNH;1;;0;;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Gas.Gate.bNH";Boolean;Read Write;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Gas.Gate";d1026;bNH;;;;;
;Gate;;;;;bNL;bNL;1;;0;;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Gas.Gate.bNL";Boolean;Read Write;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Gas.Gate";d1026;bNL;;;;;
;Gate;;;;;bOpenManual;bOpenManual;1;;1;;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Gas.Gate.bOpenManual";Boolean;Read Write;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Gas.Gate";d1026;bOpenManual;;;;;
;Gate;;;;;bCloseManual;bCloseManual;1;;1;;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Gas.Gate.bCloseManual";Boolean;Read Write;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Gas.Gate";d1026;bCloseManual;;;;;
;Gate;;;;;bStopManual;bStopManual;1;;1;;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Gas.Gate.bStopManual";Boolean;Read Write;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Gas.Gate";d1026;bStopManual;;;;;
;Gate;;;;;bErrorEndCaps;bErrorEndCaps;1;;0;;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Gas.Gate.bErrorEndCaps";Boolean;Read Write;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Gas.Gate";d1026;bErrorEndCaps;;;;;
;Gate;;;;;bAuto;bAuto;1;;1;;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Gas.Gate.bAuto";Boolean;Read Write;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Gas.Gate";d1026;bAuto;;;;;
;Gate;;;;;bBlockOpenOut;bBlockOpenOut;1;;0;;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Gas.Gate.bBlockOpenOut";Boolean;Read Write;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Gas.Gate";d1026;bBlockOpenOut;;;;;
;Gate;;;;;bBlockCloseOut;bBlockCloseOut;1;;0;;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Gas.Gate.bBlockCloseOut";Boolean;Read Write;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Gas.Gate";d1026;bBlockCloseOut;;;;;
;Gate;;;;;State;State;1;;0;;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Gas.Gate.State";String;Read Write;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Gas.Gate";d1026;State;;;;;
ValveMain;Gas;;;;;;;;;;;;;;;;;;;;d1031;
;ValveMain;;;;;bH;bH;1;;0;;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Gas.ValveMain.bH";Boolean;Read Write;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Gas.ValveMain";d1031;bH;;;;;
;ValveMain;;;;;bL;bL;1;;0;;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Gas.ValveMain.bL";Boolean;Read Write;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Gas.ValveMain";d1031;bL;;;;;
;ValveMain;;;;;bCtrl;bCtrl;1;;0;;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Gas.ValveMain.bCtrl";Boolean;Read Write;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Gas.ValveMain";d1031;bCtrl;;;;;
;ValveMain;;;;;bOpenManual;bOpenManual;1;;1;;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Gas.ValveMain.bOpenManual";Boolean;Read Write;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Gas.ValveMain";d1031;bOpenManual;;;;;
;ValveMain;;;;;bCloseManual;bCloseManual;1;;1;;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Gas.ValveMain.bCloseManual";Boolean;Read Write;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Gas.ValveMain";d1031;bCloseManual;;;;;
;ValveMain;;;;;bAuto;bAuto;1;;1;;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Gas.ValveMain.bAuto";Boolean;Read Write;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Gas.ValveMain";d1031;bAuto;;;;;
;ValveMain;;;;;bBlockOpenOut;bBlockOpenOut;1;;0;;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Gas.ValveMain.bBlockOpenOut";Boolean;Read Write;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Gas.ValveMain";d1031;bBlockOpenOut;;;;;
;ValveMain;;;;;bBlockCloseOut;bBlockCloseOut;1;;0;;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Gas.ValveMain.bBlockCloseOut";Boolean;Read Write;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Gas.ValveMain";d1031;bBlockCloseOut;;;;;
ValveBlowBetween;Gas;;;;;;;;;;;;;;;;;;;;d1029;
;ValveBlowBetween;;;;;bH;bH;1;;0;;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Gas.ValveBlowBetween.bH";Boolean;Read Write;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Gas.ValveBlowBetween";d1029;bH;;;;;
;ValveBlowBetween;;;;;bL;bL;1;;0;;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Gas.ValveBlowBetween.bL";Boolean;Read Write;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Gas.ValveBlowBetween";d1029;bL;;;;;
;ValveBlowBetween;;;;;bCtrl;bCtrl;1;;0;;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Gas.ValveBlowBetween.bCtrl";Boolean;Read Write;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Gas.ValveBlowBetween";d1029;bCtrl;;;;;
;ValveBlowBetween;;;;;bOpenManual;bOpenManual;1;;1;;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Gas.ValveBlowBetween.bOpenManual";Boolean;Read Write;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Gas.ValveBlowBetween";d1029;bOpenManual;;;;;
;ValveBlowBetween;;;;;bCloseManual;bCloseManual;1;;1;;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Gas.ValveBlowBetween.bCloseManual";Boolean;Read Write;"ns=4;s=|var|PLC210 OPC-UA.Application.GVL.DataProg.Gas.ValveBlowBetween";d1029;bCloseManual;;;;;
